candidate_id,normal_process_accuracy,shift_process_accuracy,sensor_normal_accuracy,corrupted_sensor_inversion_accuracy,latent_process_accuracy,hypothesis,budget,threshold,episodes,map_accuracy,map_accuracy_ci_lower,map_accuracy_ci_upper,success_at_threshold,success_ci_lower,success_ci_upper,mean_experiments,median_experiments,stddev_experiments,mean_true_posterior,median_true_posterior,p10_true_posterior,p25_true_posterior,p75_true_posterior,p90_true_posterior,threshold_reached_fraction,budget_exhausted_fraction
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,2,0.9,1000,0.858,0.8349940829788968,0.8782659579454458,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6507993483624227,0.790140656139813,0.13447191281352674,0.790140656139813,0.790140656139813,0.790140656139813,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,2,0.9,1000,0.787,0.7605503974702781,0.8112530431590133,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6858961448351912,0.8252097243331286,0.07869653533650162,0.8252097243331286,0.8252097243331286,0.8252097243331284,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,2,0.9,1000,0.76,0.7325666107750539,0.7854434748124575,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6772893462797577,0.8260417501402355,0.12862754867392306,0.8260417501402355,0.8260417501402355,0.8260417501402355,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,2,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.12329632562982781,0.14811456590594613,0.01628135267248978,0.14811456590594613,0.14811456590594613,0.14811456590594613,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,2,0.95,1000,0.858,0.8349940829788968,0.8782659579454458,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6507993483624227,0.790140656139813,0.13447191281352674,0.790140656139813,0.790140656139813,0.790140656139813,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,2,0.95,1000,0.787,0.7605503974702781,0.8112530431590133,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6858961448351912,0.8252097243331286,0.07869653533650162,0.8252097243331286,0.8252097243331286,0.8252097243331284,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,2,0.95,1000,0.76,0.7325666107750539,0.7854434748124575,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6772893462797577,0.8260417501402355,0.12862754867392306,0.8260417501402355,0.8260417501402355,0.8260417501402355,0,1
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,3,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2.119,2.0,0.3237885112229895,0.12880685795520616,0.14811456590594613,0.01628135267248978,0.14811456590594613,0.14811456590594613,0.14811456590594613,0.883,0.117
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,3,0.8,1000,0.777,0.7501681060278989,0.8017118697711036,0.69,0.6606534768407168,0.7178923549347722,2.858,3.0,0.34905013966477655,0.7506587787497193,0.9688443501623906,0.13447191281352674,0.4695886385896181,0.9688443501623906,0.9688443501623906,0.832,0.168
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,3,0.8,1000,0.871,0.8487959904982232,0.890364554705495,0.787,0.7605503974702781,0.8112530431590133,2.189,2.0,0.391508620594745,0.7299776455871492,0.8252097243331286,0.25757670789533105,0.8252097243331286,0.8252097243331286,0.8252097243331284,0.821,0.179
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,3,0.8,1000,0.88,0.8583909241522872,0.8987007393986909,0.76,0.7325666107750539,0.7854434748124575,2.234,2.0,0.42337217669563504,0.7205670218647321,0.8260417501402355,0.4210027848164781,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.782,0.218
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,3,0.9,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.28111434023740406,0.3952632354463431,0.018463572668369062,0.12408585055643878,0.3952632354463431,0.3952632354463431,0.202,0.798
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,3,0.9,1000,0.897,0.8766163637675564,0.9143451899949129,0.69,0.6606534768407168,0.7178923549347722,3,3.0,0.0,0.800118400437998,0.9688443501623906,0.3131225068365989,0.5620166131074078,0.9688443501623906,0.9688443501623906,0.711,0.289
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,3,0.9,1000,0.871,0.8487959904982232,0.890364554705495,0.618,0.5874883403629351,0.6476085446344738,3,3.0,0.0,0.7627184693136989,0.9497240522197617,0.25757670789533105,0.5633485980281768,0.9497240522197617,0.9497240522197617,0.65,0.35
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,3,0.9,1000,0.797,0.7709550842197117,0.8207718212398687,0.677,0.6473872202713616,0.705258107224752,3,3.0,0.0,0.7617879402716298,0.9367576630528621,0.4180021062253044,0.4695886385896181,0.9367576630528621,0.9367576630528621,0.693,0.307
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,3,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.28111434023740406,0.3952632354463431,0.018463572668369062,0.12408585055643878,0.3952632354463431,0.3952632354463431,0.002,0.998
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,3,0.95,1000,0.897,0.8766163637675564,0.9143451899949129,0.69,0.6606534768407168,0.7178923549347722,3,3.0,0.0,0.800118400437998,0.9688443501623906,0.3131225068365989,0.5620166131074078,0.9688443501623906,0.9688443501623906,0.69,0.31
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,3,0.95,1000,0.871,0.8487959904982232,0.890364554705495,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.7627184693136989,0.9497240522197617,0.25757670789533105,0.5633485980281768,0.9497240522197617,0.9497240522197617,0.01,0.99
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,3,0.95,1000,0.797,0.7709550842197117,0.8207718212398687,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.7617879402716298,0.9367576630528621,0.4180021062253044,0.4695886385896181,0.9367576630528621,0.9367576630528621,0.016,0.984
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,5,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2.266,2.0,0.7411099783432955,0.13042131800034493,0.14811456590594613,0.01628135267248978,0.14811456590594613,0.14811456590594613,0.14811456590594613,0.984,0.016
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,5,0.8,1000,0.817,0.7918366762890631,0.839737158831095,0.807,0.781383383844143,0.8302669864457263,3.175,3.0,0.8522763636286061,0.8125322904800152,0.9688443501623906,0.13447191281352674,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.97,0.03
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,5,0.8,1000,0.927,0.9091909744657494,0.9415409737875866,0.861,0.8381734694242182,0.8810636109492109,2.47,2.0,1.0075217119248596,0.7627303259654103,0.8252097243331286,0.6842605072297369,0.8252097243331286,0.8252097243331286,0.8252097243331284,0.915,0.085
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,5,0.8,1000,0.945,0.9290916123226243,0.9575025726252315,0.922,0.9037173834289277,0.9370528324092638,2.598,2.0,1.1226735945946178,0.7812059026632355,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.949,0.051
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,5,0.9,1000,0.493,0.46209940740448396,0.5239541672143138,0.493,0.46209940740448396,0.5239541672143138,4.596,5.0,0.8029844332239573,0.5264825980318725,0.3952632354463431,0.018463572668369062,0.030595975383805603,0.9022686448162807,0.9022686448162807,0.741,0.259
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,5,0.9,1000,0.947,0.9313253831625082,0.9592534947514054,0.91,0.8906582073569279,0.926203850684917,3.475,3.0,0.7882734297183941,0.9014611554532322,0.9688443501623906,0.9137798158349522,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.941,0.059
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,5,0.9,1000,0.921,0.9026250851159918,0.9361527842391708,0.79,0.7636693994520037,0.8141110806263744,3.7,3.0,0.9539392014169457,0.8443169463578071,0.9497240522197617,0.56439073581322,0.9497240522197617,0.9497240522197617,0.9641875882078544,0.835,0.165
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,5,0.9,1000,0.924,0.9059043568759517,0.9388505519282977,0.811,0.7855616182967687,0.8340581379252162,3.608,3.0,0.9166984236923286,0.8608341183983975,0.9367576630528621,0.8397145390031412,0.9367576630528621,0.9367576630528621,0.9367576630528621,0.841,0.159
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,5,0.95,1000,0.493,0.46209940740448396,0.5239541672143138,0.0,2.168404344971009e-19,0.0038267584855551234,4.913,5.0,0.288844248687766,0.5505024508095472,0.3952632354463431,0.019134054292244605,0.27784224740907476,0.9022686448162807,0.9022686448162807,0.115,0.885
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,5,0.95,1000,0.947,0.9313253831625082,0.9592534947514054,0.901,0.8809263810632503,0.9180045586313347,3.615,3.0,0.9202037817787971,0.9092831344278521,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.908,0.092
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,5,0.95,1000,0.921,0.9026250851159918,0.9361527842391708,0.709,0.6800901976568503,0.7363102172961875,4.491,5.0,0.519537294137774,0.8557052052379933,0.9641875882078544,0.56439073581322,0.9497240522197617,0.9747049499146156,0.9747049499146156,0.723,0.277
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,5,0.95,1000,0.924,0.9059043568759517,0.9388505519282977,0.564,0.5330781384432806,0.5944320364705682,4.404,4.0,0.5222872772718095,0.8732053584034881,0.9707748497795423,0.4210027848164781,0.9263908735906793,0.9707748497795423,0.9707748497795423,0.585,0.415
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,8,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2.294,2.0,0.8749651421628178,0.13069644225990487,0.14811456590594613,0.016281352672489785,0.14811456590594613,0.14811456590594613,0.14811456590594613,1,0
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,8,0.8,1000,0.83,0.805465935038086,0.8520084043614475,0.828,0.8033660485432,0.8501235978902758,3.236,3.0,1.0384141755580958,0.8256172260172384,0.9688443501623906,0.13447191281352674,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.997,0.003
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,8,0.8,1000,0.935,0.9179944906866292,0.948676229430938,0.93,0.9124853518487167,0.9442236358537061,2.619,2.0,1.4442434005388427,0.7759691928933765,0.8252097243331286,0.8112801183050008,0.8252097243331286,0.8252097243331286,0.8252097243331284,0.986,0.014
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,8,0.8,1000,0.965,0.9517133776255466,0.9747277369828871,0.959,0.9448520067923587,0.9696350289179017,2.707,2.0,1.4272879877586022,0.7999239381932589,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.8260417501402355,0.8397145390031412,0.991,0.009
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,8,0.9,1000,0.692,0.662696751104677,0.7198337736368697,0.634,0.6036838706724748,0.6632905580533965,5.264,5.0,1.6063324687000509,0.6184167572781936,0.9022686448162807,0.018463572668369062,0.030595975383805603,0.9022686448162807,0.9022686448162807,0.93,0.07
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,8,0.9,1000,0.96,0.945990355878742,0.9704890263145473,0.958,0.9437155747733968,0.9687791144538346,3.586,3.0,1.0911480192897753,0.9237603762527177,0.9688443501623906,0.9137798158349522,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.993,0.007
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,8,0.9,1000,0.934,0.9168907240940241,0.9477876495405142,0.891,0.8701675082488096,0.9088399666154863,4.076,3.0,1.6383601557655143,0.8862805618694202,0.9497240522197617,0.8596874235126417,0.9497240522197617,0.9497240522197617,0.9641875882078544,0.941,0.059
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,8,0.9,1000,0.954,0.9391877960583809,0.9653375072367351,0.943,0.9268629323405141,0.9557465596412841,3.902,3.0,1.4994652380098714,0.8948666379148407,0.9367576630528621,0.9367576630528621,0.9367576630528621,0.9367576630528621,0.9367576630528621,0.98,0.02
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,NO_STRUCTURAL_CHANGE,8,0.95,1000,0.786,0.7595111793607143,0.8102999147855483,0.664,0.6341464130394475,0.6925984101772905,6.588,6.0,1.2610535278091886,0.7160273098081377,0.9648266970598314,0.019134054292244605,0.4818811882675842,0.9743651516025212,0.9743651516025212,0.845,0.155
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,WORLD_SHIFT,8,0.95,1000,0.98,0.9693099947702822,0.987016317083585,0.96,0.945990355878742,0.9704890263145473,3.83,3.0,1.3860375175297384,0.9504010307783975,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.9688443501623906,0.9887048256166064,0.969,0.031
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,SENSOR_CORRUPTION,8,0.95,1000,0.952,0.936933911349866,0.963606698979192,0.861,0.8381734694242182,0.8810636109492109,5.157,5.0,1.5047760630738383,0.9161563383066503,0.9747049499146156,0.8596874235126417,0.9641875882078544,0.9747049499146156,0.9747049499146156,0.882,0.118
n0.90_w0.90_h0.95_c0.85_l0.90,0.9,0.9,0.95,0.85,0.9,MISSING_LATENT_VARIABLE,8,0.95,1000,0.956,0.9414482108495923,0.9670617854115815,0.875,0.8530561617710384,0.8940737693647953,5.173,4.0,1.5372283499857788,0.9237723998235696,0.9707748497795423,0.926646366231888,0.9705526589791433,0.9707748497795423,0.9707748497795423,0.897,0.103
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,1,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.10044144804388602,0.11227893511234187,0.010231632798067354,0.11227893511234187,0.11227893511234187,0.11227893511234187,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,1,0.8,1000,0.844,0.8201985055513945,0.8651686846105435,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,1,0.8,1000,0.884,0.8626667265227275,0.9023943229603661,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.5882999099713324,0.6576337628008595,0.059928134960108785,0.6576337628008595,0.6576337628008595,0.6576337628008595,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,1,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,1,0.9,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.10044144804388602,0.11227893511234187,0.010231632798067354,0.11227893511234187,0.11227893511234187,0.11227893511234187,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,1,0.9,1000,0.844,0.8201985055513945,0.8651686846105435,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,1,0.9,1000,0.884,0.8626667265227275,0.9023943229603661,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.5882999099713324,0.6576337628008595,0.059928134960108785,0.6576337628008595,0.6576337628008595,0.6576337628008595,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,1,0.9,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,1,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.10044144804388602,0.11227893511234187,0.010231632798067354,0.11227893511234187,0.11227893511234187,0.11227893511234187,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,1,0.95,1000,0.844,0.8201985055513945,0.8651686846105435,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,1,0.95,1000,0.884,0.8626667265227275,0.9023943229603661,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.5882999099713324,0.6576337628008595,0.059928134960108785,0.6576337628008595,0.6576337628008595,0.6576337628008595,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,1,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,1,1.0,0.0,0.41033938756881994,0.4649201161209119,0.11504365104339932,0.4649201161209119,0.4649201161209119,0.4649201161209119,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,2,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.11504842586283075,0.1385458194819698,0.01816117286718091,0.1385458194819698,0.1385458194819698,0.1385458194819698,0.787,0.213
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,2,0.8,1000,0.81,0.7845166798033586,0.8331107299355974,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.5741582899076189,0.735042846959953,0.1775213376183154,0.34997055137118876,0.735042846959953,0.735042846959953,0.022,0.978
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,2,0.8,1000,0.787,0.7605503974702781,0.8112530431590133,0.787,0.7605503974702781,0.8112530431590133,2,2.0,0.0,0.6730217030912605,0.8114826569658232,0.09532818487203011,0.8114826569658232,0.8114826569658232,0.8114826569658233,0.787,0.213
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,2,0.8,1000,0.681,0.6514663972750635,0.7091483161531656,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.607220732457247,0.7820534603185244,0.1668502167945906,0.34997055137118876,0.7820534603185244,0.7820534603185244,0.022,0.978
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,2,0.9,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.11504842586283075,0.1385458194819698,0.01816117286718091,0.1385458194819698,0.1385458194819698,0.1385458194819698,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,2,0.9,1000,0.81,0.7845166798033586,0.8331107299355974,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.5741582899076189,0.735042846959953,0.1775213376183154,0.34997055137118876,0.735042846959953,0.735042846959953,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,2,0.9,1000,0.787,0.7605503974702781,0.8112530431590133,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6730217030912605,0.8114826569658232,0.09532818487203011,0.8114826569658232,0.8114826569658232,0.8114826569658233,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,2,0.9,1000,0.681,0.6514663972750635,0.7091483161531656,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.607220732457247,0.7820534603185244,0.1668502167945906,0.34997055137118876,0.7820534603185244,0.7820534603185244,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,2,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.11504842586283075,0.1385458194819698,0.01816117286718091,0.1385458194819698,0.1385458194819698,0.1385458194819698,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,2,0.95,1000,0.81,0.7845166798033586,0.8331107299355974,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.5741582899076189,0.735042846959953,0.1775213376183154,0.34997055137118876,0.735042846959953,0.735042846959953,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,2,0.95,1000,0.787,0.7605503974702781,0.8112530431590133,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.6730217030912605,0.8114826569658232,0.09532818487203011,0.8114826569658232,0.8114826569658232,0.8114826569658233,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,2,0.95,1000,0.681,0.6514663972750635,0.7091483161531656,0.0,2.168404344971009e-19,0.0038267584855551234,2,2.0,0.0,0.607220732457247,0.7820534603185244,0.1668502167945906,0.34997055137118876,0.7820534603185244,0.7820534603185244,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,3,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2.213,2.0,0.4094276492861712,0.11991634864619453,0.1385458194819698,0.02240008210456392,0.1385458194819698,0.1385458194819698,0.1385458194819698,0.873,0.127
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,3,0.8,1000,0.834,0.8096691971622607,0.8557745281693885,0.58,0.5491604008010915,0.6102273178412196,2.978,3.0,0.14668333238647124,0.7141745755839302,0.9439530300650927,0.3358921040688474,0.4739689842230333,0.9439530300650927,0.9439530300650927,0.629,0.371
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,3,0.8,1000,0.871,0.8487959904982232,0.890364554705495,0.787,0.7605503974702781,0.8112530431590133,2.213,2.0,0.4094276492861712,0.7116011786585084,0.8114826569658232,0.24749912333947124,0.8114826569658232,0.8114826569658232,0.8114826569658233,0.818,0.182
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,3,0.8,1000,0.72,0.6913699270789491,0.7469462991874067,0.581,0.5501666261541897,0.6112134389711504,2.978,3.0,0.14668333238647124,0.6890262298089977,0.9116011830655988,0.40939434246459383,0.44357992906795046,0.9116011830655988,0.9116011830655988,0.627,0.373
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,3,0.9,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.2895458143202461,0.41057396698563936,0.02240008210456392,0.10338592325374503,0.41057396698563936,0.41057396698563936,0.202,0.798
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,3,0.9,1000,0.834,0.8096691971622607,0.8557745281693885,0.58,0.5491604008010915,0.6102273178412196,3,3.0,0.0,0.7142050032660644,0.9439530300650927,0.3358921040688474,0.4739689842230333,0.9439530300650927,0.9439530300650927,0.625,0.375
